LNUM,X,Y,LSYMB
5,-75393.3,6.62293e+06,104
5,-75393.3,6.62288e+06,104
5,-75393.3,6.62283e+06,104
5,-75393.3,6.62278e+06,104
5,-75393.3,6.62273e+06,104
5,-75393.3,6.62268e+06,104
5,-75393.3,6.62263e+06,104
5,-75393.3,6.62258e+06,104
5,-75393.3,6.62253e+06,104
5,-75393.3,6.62248e+06,104
5,-75393.3,6.62243e+06,104
5,-75393.3,6.62238e+06,104
5,-75393.3,6.62233e+06,104
5,-75393.3,6.62228e+06,104
5,-75393.3,6.62223e+06,104
5,-75393.3,6.62218e+06,104
5,-75393.3,6.62213e+06,104
5,-75393.3,6.62208e+06,104
5,-75393.3,6.62203e+06,104
5,-75393.3,6.62198e+06,104
5,-75393.3,6.62193e+06,104
5,-75393.3,6.62188e+06,104
5,-75393.3,6.62183e+06,104
5,-75393.3,6.62178e+06,104
5,-75393.3,6.62173e+06,104
5,-75393.3,6.62168e+06,104
5,-75393.3,6.62163e+06,104
5,-75393.3,6.62158e+06,104
5,-75393.3,6.62153e+06,104
5,-75393.3,6.62148e+06,104
5,-75393.3,6.62143e+06,104
5,-75393.3,6.62138e+06,104
5,-75393.3,6.62133e+06,104
5,-75393.3,6.62128e+06,104
5,-75393.3,6.62123e+06,104
5,-75393.3,6.62118e+06,104
5,-75393.3,6.62113e+06,104
5,-75393.3,6.62108e+06,104
5,-75393.3,6.62103e+06,104
5,-75393.3,6.62098e+06,104
5,-75393.3,6.62093e+06,104
5,-75393.3,6.62088e+06,104
5,-75393.3,6.62083e+06,104
5,-75393.3,6.62078e+06,104
5,-75393.3,6.62073e+06,104
5,-75393.3,6.62068e+06,104
5,-75393.3,6.62063e+06,104
5,-75393.3,6.62058e+06,104
5,-75393.3,6.62053e+06,104
5,-75393.3,6.62048e+06,104
5,-75393.3,6.62043e+06,104
5,-75393.3,6.62038e+06,104
5,-75393.3,6.62033e+06,104
5,-75393.3,6.62028e+06,104
5,-75393.3,6.62023e+06,104
5,-75393.3,6.62018e+06,104
5,-75393.3,6.62013e+06,104
5,-75393.3,6.62008e+06,104
5,-75393.3,6.62003e+06,104
5,-75393.3,6.61998e+06,104
5,-75393.3,6.61993e+06,104
5,-75393.3,6.61988e+06,104
5,-75393.3,6.61983e+06,104
5,-75393.3,6.61978e+06,104
5,-75393.3,6.61973e+06,104
5,-75393.3,6.61968e+06,104
5,-75393.3,6.61963e+06,104
5,-75393.3,6.61958e+06,104
5,-75393.3,6.61953e+06,104
5,-75393.3,6.61948e+06,104
5,-75393.3,6.61943e+06,104
5,-75393.3,6.61938e+06,104
5,-75393.3,6.61933e+06,104
5,-75393.3,6.61928e+06,104
5,-75393.3,6.61923e+06,104
5,-75393.3,6.61918e+06,104
5,-75393.3,6.61913e+06,104
5,-75393.3,6.61908e+06,104
5,-75393.3,6.61903e+06,104
5,-75393.3,6.61898e+06,104
5,-75393.3,6.61893e+06,104
5,-75393.3,6.61888e+06,104
5,-75393.3,6.61883e+06,104
5,-75393.3,6.61878e+06,104
5,-75393.3,6.61873e+06,104
5,-75393.3,6.61868e+06,104
5,-75393.3,6.61863e+06,104
5,-75393.3,6.61858e+06,104
5,-75393.3,6.61853e+06,104
5,-75393.3,6.61848e+06,104
5,-75393.3,6.61843e+06,104
5,-75393.3,6.61838e+06,104
5,-75393.3,6.61833e+06,104
5,-75393.3,6.61828e+06,104
5,-75393.3,6.61823e+06,104
5,-75393.3,6.61818e+06,104
5,-75393.3,6.61813e+06,104
5,-75393.3,6.61808e+06,104
5,-75393.3,6.61803e+06,104
5,-75393.3,6.61798e+06,104
5,-75393.3,6.61793e+06,104
5,-75393.3,6.61788e+06,104
5,-75393.3,6.61783e+06,104
5,-75393.3,6.61778e+06,104
5,-75393.3,6.61773e+06,104
5,-75393.3,6.61768e+06,104
5,-75393.3,6.61763e+06,104
5,-75393.3,6.61758e+06,104
5,-75393.3,6.61753e+06,104
5,-75393.3,6.61748e+06,104
5,-75393.3,6.61743e+06,104
5,-75393.3,6.61738e+06,104
5,-75393.3,6.61733e+06,104
5,-75393.3,6.61728e+06,104
5,-75393.3,6.61723e+06,104
5,-75393.3,6.61718e+06,104
5,-75393.3,6.61713e+06,104
5,-75393.3,6.61708e+06,104
5,-75393.3,6.61703e+06,104
5,-75393.3,6.61698e+06,104
5,-75393.3,6.61693e+06,104
5,-75393.3,6.61688e+06,104
5,-75393.3,6.61683e+06,104
5,-75393.3,6.61678e+06,104
5,-75393.3,6.61673e+06,104
5,-75393.3,6.61668e+06,104
5,-75393.3,6.61663e+06,104
5,-75393.3,6.61658e+06,104
5,-75393.3,6.61653e+06,104
5,-75393.3,6.61648e+06,104
5,-75393.3,6.61643e+06,104
5,-75393.3,6.61638e+06,104
5,-75393.3,6.61633e+06,104
5,-75393.3,6.61628e+06,104
5,-75393.3,6.61623e+06,104
5,-75393.3,6.61618e+06,104
5,-75393.3,6.61613e+06,104
5,-75393.3,6.61608e+06,104
5,-75393.3,6.61603e+06,104
5,-75393.3,6.61598e+06,104
5,-75393.3,6.61593e+06,104
5,-75393.3,6.61588e+06,104
5,-75393.3,6.61583e+06,104
5,-75393.3,6.61578e+06,104
5,-75393.3,6.61573e+06,104
5,-75393.3,6.61568e+06,104
5,-75393.3,6.61563e+06,104
5,-75393.3,6.61558e+06,104
5,-75393.3,6.61553e+06,104
5,-75393.3,6.61548e+06,104
5,-75393.3,6.61543e+06,104
5,-75393.3,6.61538e+06,104
5,-75393.3,6.61533e+06,104
5,-75393.3,6.61528e+06,104
5,-75393.3,6.61523e+06,104
5,-75393.3,6.61518e+06,104
5,-75393.3,6.61513e+06,104
5,-75393.3,6.61508e+06,104
5,-75393.3,6.61503e+06,104
5,-75393.3,6.61498e+06,104
5,-75393.3,6.61493e+06,104
5,-75393.3,6.61488e+06,104
5,-75393.3,6.61483e+06,104
5,-75393.3,6.61478e+06,104
5,-75393.3,6.61473e+06,104
5,-75393.3,6.61468e+06,104
5,-75393.3,6.61463e+06,104
5,-75393.3,6.61458e+06,104
5,-75393.3,6.61453e+06,104
5,-75393.3,6.61448e+06,104
5,-75393.3,6.61443e+06,104
5,-75393.3,6.61438e+06,104
5,-75393.3,6.61433e+06,104
5,-75393.3,6.61428e+06,104
5,-75393.3,6.61423e+06,104
5,-75393.3,6.61418e+06,104
5,-75393.3,6.61413e+06,104
5,-75393.3,6.61408e+06,104
5,-75393.3,6.61403e+06,104
5,-75393.3,6.61398e+06,104
5,-75393.3,6.61393e+06,104
5,-75393.3,6.61388e+06,104
5,-75393.3,6.61383e+06,104
5,-75393.3,6.61378e+06,104
5,-75393.3,6.61373e+06,104
5,-75393.3,6.61368e+06,104
5,-75393.3,6.61363e+06,104
5,-75393.3,6.61358e+06,104
5,-75393.3,6.61353e+06,104
5,-75393.3,6.61348e+06,104
5,-75393.3,6.61343e+06,104
5,-75393.3,6.61338e+06,104
5,-75393.3,6.61333e+06,104
5,-75393.3,6.61328e+06,104
5,-75393.3,6.61323e+06,104
5,-75393.3,6.61318e+06,104
5,-75393.3,6.61313e+06,104
5,-75393.3,6.61308e+06,104
5,-75393.3,6.61303e+06,104
5,-75393.3,6.61298e+06,104
5,-75393.3,6.61293e+06,104
5,-75393.3,6.61288e+06,104
5,-75393.3,6.61283e+06,104
5,-75393.3,6.61278e+06,104
5,-75393.3,6.61273e+06,104
5,-75393.3,6.61268e+06,104
5,-75393.3,6.61263e+06,104
5,-75393.3,6.61258e+06,104
5,-75393.3,6.61253e+06,104
5,-75393.3,6.61248e+06,104
5,-75393.3,6.61243e+06,104
5,-75393.3,6.61238e+06,104
5,-75393.3,6.61233e+06,104
5,-75393.3,6.61228e+06,104
5,-75393.3,6.61223e+06,104
5,-75393.3,6.61218e+06,104
5,-75393.3,6.61213e+06,104
5,-75393.3,6.61208e+06,104
5,-75393.3,6.61203e+06,104
5,-75393.3,6.61198e+06,104
5,-75393.3,6.61193e+06,104
5,-75393.3,6.61188e+06,104
5,-75393.3,6.61183e+06,104
5,-75393.3,6.61178e+06,104
5,-75393.3,6.61173e+06,104
5,-75393.3,6.61168e+06,104
5,-75393.3,6.61163e+06,104
5,-75393.3,6.61158e+06,104
5,-75393.3,6.61153e+06,104
5,-75393.3,6.61148e+06,104
5,-75393.3,6.61143e+06,104
5,-75393.3,6.61138e+06,104
5,-75393.3,6.61133e+06,104
5,-75393.3,6.61128e+06,104
5,-75393.3,6.61123e+06,104
5,-75393.3,6.61118e+06,104
5,-75393.3,6.61113e+06,104
5,-75393.3,6.61108e+06,104
5,-75393.3,6.61103e+06,104
5,-75393.3,6.61098e+06,104
5,-75393.3,6.61093e+06,104
5,-75393.3,6.61088e+06,104
5,-75393.3,6.61083e+06,104
5,-75393.3,6.61078e+06,104
5,-75393.3,6.61073e+06,104
5,-75393.3,6.61068e+06,104
5,-75393.3,6.61063e+06,104
5,-75393.3,6.61058e+06,104
5,-75393.3,6.61053e+06,104
5,-75393.3,6.61048e+06,104
5,-75393.3,6.61043e+06,104
5,-75393.3,6.61038e+06,104
5,-75393.3,6.61033e+06,104
5,-75393.3,6.61028e+06,104
5,-75393.3,6.61023e+06,104
5,-75393.3,6.61018e+06,104
5,-75393.3,6.61013e+06,104
5,-75393.3,6.61008e+06,104
5,-75393.3,6.61003e+06,104
5,-75393.3,6.60998e+06,104
5,-75393.3,6.60993e+06,104
5,-75393.3,6.60988e+06,104
5,-75393.3,6.60983e+06,104
5,-75393.3,6.60978e+06,104
5,-75393.3,6.60973e+06,104
5,-75393.3,6.60968e+06,104
5,-75393.3,6.60963e+06,104
5,-75393.3,6.60958e+06,104
5,-75393.3,6.60953e+06,104
5,-75393.3,6.60948e+06,104
5,-75393.3,6.60943e+06,104
5,-75393.3,6.60938e+06,104
5,-74893.3,6.60978e+06,105
5,-74893.3,6.60983e+06,105
5,-74893.3,6.60988e+06,105
5,-74893.3,6.60993e+06,105
5,-74893.3,6.60998e+06,105
5,-74893.3,6.61003e+06,105
5,-74893.3,6.61008e+06,105
5,-74893.3,6.61013e+06,105
5,-74893.3,6.61018e+06,105
5,-74893.3,6.61023e+06,105
5,-74893.3,6.61028e+06,105
5,-74893.3,6.61033e+06,105
5,-74893.3,6.61038e+06,105
5,-74893.3,6.61043e+06,105
5,-74893.3,6.61048e+06,105
5,-74893.3,6.61053e+06,105
5,-74893.3,6.61058e+06,105
5,-74893.3,6.61063e+06,105
5,-74893.3,6.61068e+06,105
5,-74893.3,6.61073e+06,105
5,-74893.3,6.61078e+06,105
5,-74893.3,6.61083e+06,105
5,-74893.3,6.61088e+06,105
5,-74893.3,6.61093e+06,105
5,-74893.3,6.61098e+06,105
5,-74893.3,6.61103e+06,105
5,-74893.3,6.61108e+06,105
5,-74893.3,6.61113e+06,105
5,-74893.3,6.61118e+06,105
5,-74893.3,6.61123e+06,105
5,-74893.3,6.61128e+06,105
5,-74893.3,6.61133e+06,105
5,-74893.3,6.61138e+06,105
5,-74893.3,6.61143e+06,105
5,-74893.3,6.61148e+06,105
5,-74893.3,6.61153e+06,105
5,-74893.3,6.61158e+06,105
5,-74893.3,6.61163e+06,105
5,-74893.3,6.61168e+06,105
5,-74893.3,6.61173e+06,105
5,-74893.3,6.61178e+06,105
5,-74893.3,6.61183e+06,105
5,-74893.3,6.61188e+06,105
5,-74893.3,6.61193e+06,105
5,-74893.3,6.61198e+06,105
5,-74893.3,6.61203e+06,105
5,-74893.3,6.61208e+06,105
5,-74893.3,6.61213e+06,105
5,-74893.3,6.61218e+06,105
5,-74893.3,6.61223e+06,105
5,-74893.3,6.61228e+06,105
5,-74893.3,6.61233e+06,105
5,-74893.3,6.61238e+06,105
5,-74893.3,6.61243e+06,105
5,-74893.3,6.61248e+06,105
5,-74893.3,6.61253e+06,105
5,-74893.3,6.61258e+06,105
5,-74893.3,6.61263e+06,105
5,-74893.3,6.61268e+06,105
5,-74893.3,6.61273e+06,105
5,-74893.3,6.61278e+06,105
5,-74893.3,6.61283e+06,105
5,-74893.3,6.61288e+06,105
5,-74893.3,6.61293e+06,105
5,-74893.3,6.61298e+06,105
5,-74893.3,6.61303e+06,105
5,-74893.3,6.61308e+06,105
5,-74893.3,6.61313e+06,105
5,-74893.3,6.61318e+06,105
5,-74893.3,6.61323e+06,105
5,-74893.3,6.61328e+06,105
5,-74893.3,6.61333e+06,105
5,-74893.3,6.61338e+06,105
5,-74893.3,6.61343e+06,105
5,-74893.3,6.61348e+06,105
5,-74893.3,6.61353e+06,105
5,-74893.3,6.61358e+06,105
5,-74893.3,6.61363e+06,105
5,-74893.3,6.61368e+06,105
5,-74893.3,6.61373e+06,105
5,-74893.3,6.61378e+06,105
5,-74893.3,6.61383e+06,105
5,-74893.3,6.61388e+06,105
5,-74893.3,6.61393e+06,105
5,-74893.3,6.61398e+06,105
5,-74893.3,6.61403e+06,105
5,-74893.3,6.61408e+06,105
5,-74893.3,6.61413e+06,105
5,-74893.3,6.61418e+06,105
5,-74893.3,6.61423e+06,105
5,-74893.3,6.61428e+06,105
5,-74893.3,6.61433e+06,105
5,-74893.3,6.61438e+06,105
5,-74893.3,6.61443e+06,105
5,-74893.3,6.61448e+06,105
5,-74893.3,6.61453e+06,105
5,-74893.3,6.61458e+06,105
5,-74893.3,6.61463e+06,105
5,-74893.3,6.61468e+06,105
5,-74893.3,6.61473e+06,105
5,-74893.3,6.61478e+06,105
5,-74893.3,6.61483e+06,105
5,-74893.3,6.61488e+06,105
5,-74893.3,6.61493e+06,105
7,-74385.3,6.62308e+06,106
7,-74385.3,6.62303e+06,106
7,-74385.3,6.62298e+06,106
7,-74385.3,6.62293e+06,106
7,-74385.3,6.62288e+06,106
7,-74385.3,6.62283e+06,106
7,-74385.3,6.62278e+06,106
7,-74385.3,6.62273e+06,106
7,-74385.3,6.62268e+06,106
7,-74385.3,6.62263e+06,106
7,-74385.3,6.62258e+06,106
7,-74385.3,6.62253e+06,106
7,-74385.3,6.62248e+06,106
7,-74385.3,6.62243e+06,106
7,-74385.3,6.62238e+06,106
7,-74385.3,6.62233e+06,106
7,-74385.3,6.62228e+06,106
7,-74385.3,6.62223e+06,106
7,-74385.3,6.62218e+06,106
7,-74385.3,6.62213e+06,106
7,-74385.3,6.62208e+06,106
7,-74385.3,6.62203e+06,106
7,-74385.3,6.62198e+06,106
7,-74385.3,6.62193e+06,106
7,-74385.3,6.62188e+06,106
7,-74385.3,6.62183e+06,106
7,-74385.3,6.62178e+06,106
7,-74385.3,6.62173e+06,106
7,-74385.3,6.62168e+06,106
7,-74385.3,6.62163e+06,106
7,-74385.3,6.62158e+06,106
7,-74385.3,6.62153e+06,106
7,-74385.3,6.62148e+06,106
7,-74385.3,6.62143e+06,106
7,-74385.3,6.62138e+06,106
7,-74385.3,6.62133e+06,106
7,-74385.3,6.62128e+06,106
7,-74385.3,6.62123e+06,106
7,-74385.3,6.62118e+06,106
7,-74385.3,6.62113e+06,106
7,-74385.3,6.62108e+06,106
7,-74385.3,6.62103e+06,106
7,-74385.3,6.62098e+06,106
7,-74385.3,6.62093e+06,106
7,-74385.3,6.62088e+06,106
7,-74385.3,6.62083e+06,106
7,-74385.3,6.62078e+06,106
7,-74385.3,6.62073e+06,106
7,-74385.3,6.62068e+06,106
7,-74385.3,6.62063e+06,106
7,-74385.3,6.62058e+06,106
7,-74385.3,6.62053e+06,106
7,-74385.3,6.62048e+06,106
7,-74385.3,6.62043e+06,106
7,-74385.3,6.62038e+06,106
7,-74385.3,6.62033e+06,106
7,-74385.3,6.62028e+06,106
7,-74385.3,6.62023e+06,106
7,-74385.3,6.62018e+06,106
7,-74385.3,6.62013e+06,106
7,-74385.3,6.62008e+06,106
7,-74385.3,6.62003e+06,106
7,-74385.3,6.61998e+06,106
7,-74385.3,6.61993e+06,106
7,-74385.3,6.61988e+06,106
7,-74385.3,6.61983e+06,106
7,-74385.3,6.61978e+06,106
7,-74385.3,6.61973e+06,106
7,-74385.3,6.61968e+06,106
7,-74385.3,6.61963e+06,106
7,-74385.3,6.61958e+06,106
7,-74385.3,6.61953e+06,106
7,-74385.3,6.61948e+06,106
7,-74385.3,6.61943e+06,106
7,-74385.3,6.61938e+06,106
7,-74385.3,6.61933e+06,106
7,-74385.3,6.61928e+06,106
7,-74385.3,6.61923e+06,106
7,-74385.3,6.61918e+06,106
7,-74385.3,6.61913e+06,106
7,-74385.3,6.61908e+06,106
7,-74385.3,6.61903e+06,106
7,-74385.3,6.61898e+06,106
7,-74385.3,6.61893e+06,106
7,-74385.3,6.61888e+06,106
7,-74385.3,6.61883e+06,106
7,-74385.3,6.61878e+06,106
7,-74385.3,6.61873e+06,106
7,-74385.3,6.61868e+06,106
7,-74385.3,6.61863e+06,106
7,-74385.3,6.61858e+06,106
7,-74385.3,6.61853e+06,106
7,-74385.3,6.61848e+06,106
7,-74385.3,6.61843e+06,106
7,-74385.3,6.61838e+06,106
7,-74385.3,6.61833e+06,106
7,-74385.3,6.61828e+06,106
7,-74385.3,6.61823e+06,106
7,-74385.3,6.61818e+06,106
7,-74385.3,6.61813e+06,106
7,-74385.3,6.61808e+06,106
7,-74385.3,6.61803e+06,106
7,-74385.3,6.61798e+06,106
7,-74385.3,6.61793e+06,106
7,-74385.3,6.61788e+06,106
7,-74385.3,6.61783e+06,106
7,-74385.3,6.61778e+06,106
7,-74385.3,6.61773e+06,106
7,-74385.3,6.61768e+06,106
7,-74385.3,6.61763e+06,106
7,-74385.3,6.61758e+06,106
7,-74385.3,6.61753e+06,106
7,-74385.3,6.61748e+06,106
7,-74385.3,6.61743e+06,106
7,-74385.3,6.61738e+06,106
7,-74385.3,6.61733e+06,106
7,-74385.3,6.61728e+06,106
7,-74385.3,6.61723e+06,106
7,-74385.3,6.61718e+06,106
7,-74385.3,6.61713e+06,106
7,-74385.3,6.61708e+06,106
7,-74385.3,6.61703e+06,106
7,-74385.3,6.61698e+06,106
7,-74385.3,6.61693e+06,106
7,-74385.3,6.61688e+06,106
7,-74385.3,6.61683e+06,106
7,-74385.3,6.61678e+06,106
7,-74385.3,6.61673e+06,106
7,-74385.3,6.61668e+06,106
7,-74385.3,6.61663e+06,106
7,-74385.3,6.61658e+06,106
7,-74385.3,6.61653e+06,106
7,-74385.3,6.61648e+06,106
7,-74385.3,6.61643e+06,106
7,-74385.3,6.61638e+06,106
7,-74385.3,6.61633e+06,106
7,-74385.3,6.61628e+06,106
7,-74385.3,6.61623e+06,106
7,-74385.3,6.61618e+06,106
7,-74385.3,6.61613e+06,106
7,-74385.3,6.61608e+06,106
7,-74385.3,6.61603e+06,106
7,-74385.3,6.61598e+06,106
7,-74385.3,6.61593e+06,106
7,-74385.3,6.61588e+06,106
7,-74385.3,6.61583e+06,106
7,-74385.3,6.61578e+06,106
7,-74385.3,6.61573e+06,106
7,-74385.3,6.61568e+06,106
7,-74385.3,6.61563e+06,106
7,-74385.3,6.61558e+06,106
7,-74385.3,6.61553e+06,106
7,-74385.3,6.61548e+06,106
7,-74385.3,6.61543e+06,106
7,-74385.3,6.61538e+06,106
7,-74385.3,6.61533e+06,106
7,-74385.3,6.61528e+06,106
7,-74385.3,6.61523e+06,106
7,-74385.3,6.61518e+06,106
7,-74385.3,6.61513e+06,106
7,-74385.3,6.61508e+06,106
7,-74385.3,6.61503e+06,106
7,-74385.3,6.61498e+06,106
7,-74385.3,6.61493e+06,106
7,-74385.3,6.61488e+06,106
7,-74385.3,6.61483e+06,106
7,-74385.3,6.61478e+06,106
7,-74385.3,6.61473e+06,106
7,-74385.3,6.61468e+06,106
7,-74385.3,6.61463e+06,106
7,-74385.3,6.61458e+06,106
7,-74385.3,6.61453e+06,106
7,-74385.3,6.61448e+06,106
7,-74385.3,6.61443e+06,106
7,-74385.3,6.61438e+06,106
7,-74385.3,6.61433e+06,106
7,-74385.3,6.61428e+06,106
7,-74385.3,6.61423e+06,106
7,-74385.3,6.61418e+06,106
7,-74385.3,6.61413e+06,106
7,-74385.3,6.61408e+06,106
7,-74385.3,6.61403e+06,106
7,-74385.3,6.61398e+06,106
7,-74385.3,6.61393e+06,106
7,-74385.3,6.61388e+06,106
7,-74385.3,6.61383e+06,106
7,-74385.3,6.61378e+06,106
7,-74385.3,6.61373e+06,106
7,-74385.3,6.61368e+06,106
7,-74385.3,6.61363e+06,106
7,-74385.3,6.61358e+06,106
7,-74385.3,6.61353e+06,106
7,-74385.3,6.61348e+06,106
7,-74385.3,6.61343e+06,106
7,-74385.3,6.61338e+06,106
7,-74385.3,6.61333e+06,106
7,-74385.3,6.61328e+06,106
7,-74385.3,6.61323e+06,106
7,-74385.3,6.61318e+06,106
7,-74385.3,6.61313e+06,106
7,-74385.3,6.61308e+06,106
7,-74385.3,6.61303e+06,106
7,-74385.3,6.61298e+06,106
7,-74385.3,6.61293e+06,106
7,-74385.3,6.61288e+06,106
7,-74385.3,6.61283e+06,106
7,-74385.3,6.61278e+06,106
7,-74385.3,6.61273e+06,106
7,-74385.3,6.61268e+06,106
7,-74385.3,6.61263e+06,106
7,-74385.3,6.61258e+06,106
7,-74385.3,6.61253e+06,106
7,-74385.3,6.61248e+06,106
7,-74385.3,6.61243e+06,106
7,-74385.3,6.61238e+06,106
7,-74385.3,6.61233e+06,106
7,-74385.3,6.61228e+06,106
7,-74385.3,6.61223e+06,106
7,-74385.3,6.61218e+06,106
7,-74385.3,6.61213e+06,106
7,-74385.3,6.61208e+06,106
7,-74385.3,6.61203e+06,106
7,-74385.3,6.61198e+06,106
7,-74385.3,6.61193e+06,106
7,-74385.3,6.61188e+06,106
7,-74385.3,6.61183e+06,106
7,-74385.3,6.61178e+06,106
7,-74385.3,6.61173e+06,106
7,-74385.3,6.61168e+06,106
7,-74385.3,6.61163e+06,106
7,-74385.3,6.61158e+06,106
7,-74385.3,6.61153e+06,106
7,-74385.3,6.61148e+06,106
7,-74385.3,6.61143e+06,106
7,-74385.3,6.61138e+06,106
7,-74385.3,6.61133e+06,106
7,-74385.3,6.61128e+06,106
7,-74385.3,6.61123e+06,106
7,-74385.3,6.61118e+06,106
7,-74385.3,6.61113e+06,106
7,-74385.3,6.61108e+06,106
7,-74385.3,6.61103e+06,106
7,-74385.3,6.61098e+06,106
7,-74385.3,6.61093e+06,106
7,-74385.3,6.61088e+06,106
7,-74385.3,6.61083e+06,106
7,-74385.3,6.61078e+06,106
7,-74385.3,6.61073e+06,106
7,-74385.3,6.61068e+06,106
7,-74385.3,6.61063e+06,106
7,-74385.3,6.61058e+06,106
7,-74385.3,6.61053e+06,106
7,-74385.3,6.61048e+06,106
7,-74385.3,6.61043e+06,106
7,-74385.3,6.61038e+06,106
7,-74385.3,6.61033e+06,106
7,-74385.3,6.61028e+06,106
7,-74385.3,6.61023e+06,106
8,-73893.3,6.61068e+06,107
8,-73893.3,6.61073e+06,107
8,-73893.3,6.61078e+06,107
8,-73893.3,6.61083e+06,107
8,-73893.3,6.61088e+06,107
8,-73893.3,6.61093e+06,107
8,-73893.3,6.61098e+06,107
8,-73893.3,6.61103e+06,107
8,-73893.3,6.61108e+06,107
8,-73893.3,6.61113e+06,107
8,-73893.3,6.61118e+06,107
8,-73893.3,6.61123e+06,107
8,-73893.3,6.61128e+06,107
8,-73893.3,6.61133e+06,107
8,-73893.3,6.61138e+06,107
8,-73893.3,6.61143e+06,107
8,-73893.3,6.61148e+06,107
8,-73893.3,6.61153e+06,107
8,-73893.3,6.61158e+06,107
8,-73893.3,6.61163e+06,107
8,-73893.3,6.61168e+06,107
8,-73893.3,6.61173e+06,107
8,-73893.3,6.61178e+06,107
8,-73893.3,6.61183e+06,107
8,-73893.3,6.61188e+06,107
8,-73893.3,6.61193e+06,107
8,-73893.3,6.61198e+06,107
8,-73893.3,6.61203e+06,107
8,-73893.3,6.61208e+06,107
8,-73893.3,6.61213e+06,107
8,-73893.3,6.61218e+06,107
8,-73893.3,6.61223e+06,107
8,-73893.3,6.61228e+06,107
8,-73893.3,6.61233e+06,107
8,-73893.3,6.61238e+06,107
8,-73893.3,6.61243e+06,107
8,-73893.3,6.61248e+06,107
8,-73893.3,6.61253e+06,107
8,-73893.3,6.61258e+06,107
8,-73893.3,6.61263e+06,107
8,-73893.3,6.61268e+06,107
8,-73893.3,6.61273e+06,107
8,-73893.3,6.61278e+06,107
8,-73893.3,6.61283e+06,107
8,-73893.3,6.61288e+06,107
8,-73893.3,6.61293e+06,107
8,-73893.3,6.61298e+06,107
8,-73893.3,6.61303e+06,107
8,-73893.3,6.61308e+06,107
8,-73893.3,6.61313e+06,107
8,-73893.3,6.61318e+06,107
8,-73893.3,6.61323e+06,107
8,-73893.3,6.61328e+06,107
8,-73893.3,6.61333e+06,107
8,-73893.3,6.61338e+06,107
8,-73893.3,6.61343e+06,107
8,-73893.3,6.61348e+06,107
8,-73893.3,6.61353e+06,107
8,-73893.3,6.61358e+06,107
8,-73893.3,6.61363e+06,107
8,-73893.3,6.61368e+06,107
8,-73893.3,6.61373e+06,107
8,-73893.3,6.61378e+06,107
8,-73893.3,6.61383e+06,107
8,-73893.3,6.61388e+06,107
8,-73893.3,6.61393e+06,107
8,-73893.3,6.61398e+06,107
8,-73893.3,6.61403e+06,107
8,-73893.3,6.61408e+06,107
8,-73893.3,6.61413e+06,107
8,-73893.3,6.61418e+06,107
8,-73893.3,6.61423e+06,107
8,-73893.3,6.61428e+06,107
8,-73893.3,6.61433e+06,107
8,-73893.3,6.61438e+06,107
8,-73893.3,6.61443e+06,107
8,-73893.3,6.61448e+06,107
8,-73893.3,6.61453e+06,107
8,-73893.3,6.61458e+06,107
8,-73893.3,6.61463e+06,107
8,-73893.3,6.61468e+06,107
8,-73893.3,6.61473e+06,107
8,-73893.3,6.61478e+06,107
8,-73893.3,6.61483e+06,107
8,-73893.3,6.61488e+06,107
8,-73893.3,6.61493e+06,107
8,-73893.3,6.61498e+06,107
8,-73893.3,6.61503e+06,107
8,-73893.3,6.61508e+06,107
8,-73893.3,6.61513e+06,107
8,-73893.3,6.61518e+06,107
8,-73893.3,6.61523e+06,107
8,-73893.3,6.61528e+06,107
8,-73893.3,6.61533e+06,107
8,-73893.3,6.61538e+06,107
8,-73893.3,6.61543e+06,107
8,-73893.3,6.61548e+06,107
8,-73893.3,6.61553e+06,107
8,-73893.3,6.61558e+06,107
8,-73893.3,6.61563e+06,107
8,-73893.3,6.61568e+06,107
8,-73893.3,6.61573e+06,107
8,-73893.3,6.61578e+06,107
8,-73893.3,6.61583e+06,107
8,-73893.3,6.61588e+06,107
8,-73893.3,6.61593e+06,107
8,-73893.3,6.61598e+06,107
8,-73893.3,6.61603e+06,107
8,-73893.3,6.61608e+06,107
8,-73893.3,6.61613e+06,107
8,-73893.3,6.61618e+06,107
8,-73893.3,6.61623e+06,107
8,-73893.3,6.61628e+06,107
8,-73893.3,6.61633e+06,107
8,-73893.3,6.61638e+06,107
8,-73893.3,6.61643e+06,107
8,-73893.3,6.61648e+06,107
8,-73893.3,6.61653e+06,107
8,-73893.3,6.61658e+06,107
8,-73893.3,6.61663e+06,107
8,-73893.3,6.61668e+06,107
8,-73893.3,6.61673e+06,107
8,-73893.3,6.61678e+06,107
8,-73893.3,6.61683e+06,107
8,-73893.3,6.61688e+06,107
8,-73893.3,6.61693e+06,107
8,-73893.3,6.61698e+06,107
8,-73893.3,6.61703e+06,107
8,-73893.3,6.61708e+06,107
8,-73893.3,6.61713e+06,107
8,-73893.3,6.61718e+06,107
8,-73893.3,6.61723e+06,107
8,-73893.3,6.61728e+06,107
8,-73893.3,6.61733e+06,107
8,-73893.3,6.61738e+06,107
8,-73893.3,6.61743e+06,107
8,-73893.3,6.61748e+06,107
8,-73893.3,6.61753e+06,107
8,-73893.3,6.61758e+06,107
8,-73893.3,6.61763e+06,107
8,-73893.3,6.61768e+06,107
8,-73893.3,6.61773e+06,107
